szcodes,qa1,q1a1,q1a2,q2,q3,q4,q5,q61,q62,q63,q64,q65,q66,q67,q68,q69,q610,q7,region_code,distrct_code,urban_rural,head_name,addresss,phone_number,region_name,interviewer_name,date_of_interview,time_of_interview,intercozed,end_time_of_interview
1072873,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,No one ages 5 to 17,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Charcoal, or kerosene",No,.p,Three+,Only Bicycle,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1955,107,195758
1072813,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1603,107,160402
1072794,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1510,107,151032
1072871,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","No toilet facility (bush, beach), or other","Wood, crop residue, sawdust, animal waste, or other",Yes,.p,one,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1944,107,194717
1072814,,PII,,"Call go through, No reply",,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1605,107,160609
1072834,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1655,107,165512
1072872,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1949,107,194954
1072840,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1710,107,171030
1072848,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",Yes,.p,Three+,Only Bicycle,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1723,107,172534
1072801,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1523,107,152317
1072793,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1509,107,150933
1072828,,PII,,Yes (if call went through and the potential respondent answered),No,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1642,107,164338
1072808,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1551,107,155204
1072827,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1640,107,164048
1072853,,PII,,Yes (if call went through and the potential respondent answered),No,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1758,107,175812
1072819,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1617,107,161731
1072826,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1638,107,163842
1072838,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1708,107,170823
1062460,,PII,,"Call go through, No reply",,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,849,106,84933
1103552,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1333,115,133321
1103668,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1547,115,154751
1103714,,PII,,Yes (if call went through and the potential respondent answered),,,,,,,,,,,,,,,,,,,,,,,21092020,1456,,
1103752,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","No toilet facility (bush, beach), or other","Charcoal, or kerosene",Yes,.p,Two,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1439,115,144318
1103698,,PII,,Yes (if call went through and the potential respondent answered),,,,,,,,,,,,,,,,,,,,,,,21092020,1521,,
1103678,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","No toilet facility (bush, beach), or other","Wood, crop residue, sawdust, animal waste, or other",Yes,.p,Two,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1450,115,145152
1103560,,PII,,Yes (if call went through and the potential respondent answered),,,,,,,,,,,,,,,,,,,,,,,21092020,1618,,
1103687,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1427,115,142808
1103577,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","No toilet facility (bush, beach), or other","Wood, crop residue, sawdust, animal waste, or other",No,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1418,115,141927
1103563,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1341,115,134156
1103580,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","No toilet facility (bush, beach), or other","Wood, crop residue, sawdust, animal waste, or other",No,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1406,115,140837
1103610,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1607,115,160745
1103723,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","KVIP, or WC","Wood, crop residue, sawdust, animal waste, or other",No,.p,None,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,19092020,1927,115,193013
1103727,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,No,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","No toilet facility (bush, beach), or other","Wood, crop residue, sawdust, animal waste, or other",No,.p,Three+,Only Bicycle,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1435,115,143654
1103660,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1606,115,160658
1103502,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1308,115,130834
1103518,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1315,115,131547
1103569,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Charcoal, or kerosene",Yes,.p,Three+,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1551,115,155326
1103706,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","KVIP, or WC","Wood, crop residue, sawdust, animal waste, or other",No,.p,Three+,Only Bicycle,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1530,115,153131
1103688,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1449,115,144912
1103554,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","KVIP, or WC","Charcoal, or kerosene",No,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1336,115,133802
1100519,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1307,115,130749
1103507,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",No,.p,Three+,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1311,115,131400
1103597,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1558,115,155808
1103538,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","KVIP, or WC","Wood, crop residue, sawdust, animal waste, or other",Yes,.p,Three+,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1317,115,131935
1103566,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,.p,Two,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1344,115,134608
1103575,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,No,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Wood, crop residue, sawdust, animal waste, or other",Yes,.p,Two,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1411,115,141248
1103568,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,No,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1351,115,135604
1103677,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1549,115,154919
1103702,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1559,115,155911
1103546,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,.p,Three+,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1329,115,133118
1103763,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1458,115,145829
1103761,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1457,115,145722
1103701,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1429,115,142931
1103543,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","KVIP, or WC","Wood, crop residue, sawdust, animal waste, or other",Yes,.p,Three+,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1322,115,132352
1103712,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,No,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","No toilet facility (bush, beach), or other","Wood, crop residue, sawdust, animal waste, or other",No,.p,Two,Only Bicycle,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1447,115,144826
1103700,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,.p,Two,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1525,115,152655
1103587,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1423,115,142311
1103676,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","No toilet facility (bush, beach), or other","Wood, crop residue, sawdust, animal waste, or other",No,.p,Two,Only Bicycle,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1537,115,153926
1103769,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",Yes,.p,Three+,Only Bicycle,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1501,115,150255
1103561,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Charcoal, or kerosene",Yes,.p,Two,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1614,115,161606
1103576,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Gas, or electricity",Yes,.p,Three+,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1401,115,140237
1103693,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",Yes,.p,Two,Only Bicycle,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1542,115,154407
1103572,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1555,115,155521
1103681,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1608,115,160836
1103578,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","KVIP, or WC","Gas, or electricity",Yes,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1414,115,141627
1103708,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","KVIP, or WC","Wood, crop residue, sawdust, animal waste, or other",No,.p,Two,Only Bicycle,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1511,115,151401
1103629,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1603,115,160346
1103586,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1620,115,162020
1103574,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1403,115,140346
1103710,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,.p,Three+,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1506,115,150901
1103679,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1425,115,142517
1093253,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,2151,109,215159
1093235,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,2144,109,214435
1093389,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",No,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1658,109,170258
1090476,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",Yes,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,2129,109,213142
1093388,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","No toilet facility (bush, beach), or other","Wood, crop residue, sawdust, animal waste, or other",No,.p,one,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1653,109,165407
1093341,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",Yes,.p,one,Only Bicycle,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1132,109,113557
1093337,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,No,No male head/ spouse,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,.p,one,Only Bicycle,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1114,109,111818
1093351,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,.p,one,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1217,109,122156
1093246,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,2147,109,214731
1093307,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,.p,one,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,2231,109,223231
1093398,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1739,109,173917
1093329,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,2228,109,222909
1093344,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Wood, crop residue, sawdust, animal waste, or other",No,.p,one,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1146,109,114720
1093353,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",Yes,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1230,109,123301
1093360,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",Yes,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1253,109,125917
1093319,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,2221,109,222129
1093333,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,2201,109,220226
1093309,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,No,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,.p,one,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,2224,109,222559
1093377,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,No,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,.p,one,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1530,109,153353
1093386,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","KVIP, or WC","Wood, crop residue, sawdust, animal waste, or other",Yes,.p,one,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1642,109,164308
1093263,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",Yes,.p,one,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,2152,109,215424
1093330,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,2204,109,220520
1093342,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1138,109,113852
1093387,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1633,109,163710
1093385,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1624,109,162412
1093233,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,.p,one,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,2140,109,214323
1093372,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1501,109,150241
1093226,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,2134,109,213530
1093359,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,.p,one,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1246,109,124824
1093357,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1241,109,124120
1093248,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,2149,109,215105
1093358,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1250,109,125013
1093402,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,.p,one,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1812,109,181420
1093335,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,2159,109,220001
1093334,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",Yes,.p,one,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,2213,109,221546
1093365,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,.p,one,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1344,109,134802
1093401,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",Yes,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1817,109,181944
1093395,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1729,109,172947
1093371,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,.p,one,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1440,109,144542
1093382,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,.p,one,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1609,109,161131
1093336,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,2158,109,215826
1093374,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1511,109,151219
1093366,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","No toilet facility (bush, beach), or other","Wood, crop residue, sawdust, animal waste, or other",No,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,21092020,1355,109,140018
